address,district,rooms,size,level,max_levels,price,lat,lng
"город Ташкент, Chilonzor район, Шарк",Chilonzor,3,72,8,9,44000,41.3112269,69.2701272
"город Ташкент, Uchtepa район, Чиланзар 30-й квартал",Uchtepa,3,90,1,12,51000,41.2978921,69.1804708
"город Ташкент, Chilonzor район, Алмазар",Chilonzor,2,59,2,9,51000,41.2573956,69.1959189
"город Ташкент, Chilonzor район, Шарк",Chilonzor,2,58,7,9,36000,41.3112269,69.2701272
"город Ташкент, Chilonzor район, Мукими",Chilonzor,3,68,5,5,47000,41.2885649,69.2290098
"город Ташкент, Uchtepa район, Чиланзар 30-й квартал",Uchtepa,3,82,11,12,35000,41.2978921,69.1804708
"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,2,45,5,5,34000,41.2814223,69.1760005
"город Ташкент, Uchtepa район, Чиланзар 30-й квартал",Uchtepa,3,70,4,12,51000,41.2978921,69.1804708
"город Ташкент, Chilonzor район, Аль-Хорезми-2",Chilonzor,3,90,5,9,58400,41.260048,69.162198
"город Ташкент, Yakkasaroy район, жилой комплекс Dream House",Yakkasaroy,3,101,1,9,119000,41.2787427,69.2691785
"город Ташкент, Yashnobod район, Садыка Азимова (Жуковского) ",Yashnobod,3,65,5,5,68000,41.3052221,69.2898134
"город Ташкент, Yakkasaroy район, Бабура",Yakkasaroy,2,40,3,4,40000,41.2818558,69.2552666
"город Ташкент, Chilonzor район, Мукими",Chilonzor,3,68,4,5,50000,41.2885649,69.2290098
"город Ташкент, Yashnobod район, Дубовый",Yashnobod,2,42,3,5,37000,41.286283,69.3235123
"город Ташкент, Mirobod район, Фидокор (Чехова) ",Mirobod,3,63,2,4,63000,41.296644,69.275878
"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,2,55,1,4,39800,41.2894422,69.2058023
"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,2,48,4,5,29500,41.2814223,69.1760005
"город Ташкент, Uchtepa район, Кизил Шарк",Uchtepa,5,107,4,4,68000,41.3239274,69.2143264
"город Ташкент, Chilonzor район, Алгоритм",Chilonzor,5,106,2,5,68000,41.2606228,69.1638237
"город Ташкент, Chilonzor район, Алгоритм",Chilonzor,3,74,3,5,50000,41.2606228,69.1638237
"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",Chilonzor,2,48,2,5,41500,41.2847707,69.2288981
"город Ташкент, Chilonzor район, Наккашлык",Chilonzor,4,140,3,9,81500,41.259418,69.1804708
"город Ташкент, Chilonzor район, Алгоритм",Chilonzor,4,100,3,12,55000,41.2606228,69.1638237
"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,3,65,4,4,44000,41.2770171,69.1909015
"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,2,56,4,5,54000,41.2867929,69.1789807
"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",Uchtepa,2,53,1,4,36000,41.2879715,69.1692951
"город Ташкент, Yunusobod район, Киёт",Yunusobod,4,100,4,4,72500,41.3245206,69.2773236
"город Ташкент, Uchtepa район, Чиланзар 12-й квартал",Uchtepa,3,98,2,4,68000,41.281265,69.1879213
"город Ташкент, Chilonzor район, Алмазар",Chilonzor,3,96,9,9,63000,41.2573956,69.1959189
"город Ташкент, Chilonzor район, Актепа",Chilonzor,4,93,4,4,63500,41.2998429,69.1841876
"город Ташкент, Chilonzor район, Алмазар",Chilonzor,2,60,9,9,49500,41.2573956,69.1959189
"город Ташкент, Chilonzor район, Алгоритм",Chilonzor,5,82,4,4,72000,41.2606228,69.1638237
"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,5,120,9,9,52000,41.2867929,69.1789807
"город Ташкент, Uchtepa район, Чиланзар 12-й квартал",Uchtepa,4,80,6,9,59500,41.281265,69.1879213
"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",Chilonzor,1,25,2,4,24000,41.2901628,69.1968618
"город Ташкент, Uchtepa район, Кизил Шарк",Uchtepa,3,72,3,9,45000,41.3239274,69.2143264
"город Ташкент, Uchtepa район, Чиланзар 31-й квартал",Uchtepa,4,94,9,9,45000,41.2978921,69.1804708
"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,3,65,4,9,47500,41.2814223,69.1760005
"город Ташкент, Yashnobod район, Городок Авиастроителей 4-й квартал",Yashnobod,1,43,4,9,26900,41.2922516,69.3419071
"город Ташкент, Uchtepa район, Чиланзар 25-й квартал",Uchtepa,4,78,5,5,47300,41.2797359,69.1670599
"город Ташкент, Yakkasaroy район, Нукус",Yakkasaroy,4,185,4,8,168000,41.2765672,69.2460335
"город Ташкент, Chilonzor район, Наккошлык",Chilonzor,4,85,3,4,52500,41.259418,69.1804708
"город Ташкент, Chilonzor район, Чиланзар 16-й квартал",Chilonzor,4,72,4,4,55500,41.274633,69.200587
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,4,130,4,4,95000,41.3104865,69.2922234
"город Ташкент, Chilonzor район, Чиланзар 16-й квартал",Chilonzor,4,76,2,4,68000,41.274633,69.200587
"город Ташкент, Chilonzor район, Чиланзар 10-й квартал",Chilonzor,4,80,3,4,54000,41.2829494,69.1968618
"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,2,48,4,4,31000,41.2814223,69.1760005
"город Ташкент, Chilonzor район, Алгоритм",Chilonzor,2,66,3,9,47000,41.2606228,69.1638237
"город Ташкент, Chilonzor район, Сугалли-ота",Chilonzor,2,46,4,5,37000,41.2601131,69.1781265
"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,1,42,5,5,26000,41.2814223,69.1760005
"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,4,110,3,3,91000,41.2953086,69.182706
"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,4,110,3,4,105000,41.2798237,69.2058023
"город Ташкент, Chilonzor район, Чиланзар квартал Г9",Chilonzor,3,70,4,4,39500,41.259418,69.1804708
"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",Chilonzor,3,68,2,5,53500,41.2894422,69.2058023
"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,3,60,3,5,47000,41.2798237,69.2058023
"город Ташкент, Chilonzor район, Чиланзар-7",Chilonzor,3,58,1,4,39000,41.2948119,69.2087824
"город Ташкент, Mirzo Ulugbek район, Каландар",Mirzo Ulugbek,4,110,5,9,85000,41.310115,69.3346235
"город Ташкент, Yunusobod район, Юнусабад 4-й квартал",Yunusobod,4,90,2,4,72000,41.3653679,69.2773236
"город Ташкент, Yakkasaroy район, Бабура",Yakkasaroy,3,80,6,8,45000,41.2818558,69.2552666
"город Ташкент, Chilonzor район, Чиланзар 2-й квартал",Chilonzor,1,30,2,4,25000,41.2807837,69.223683
"город Ташкент, Mirobod район, Банокатий",Mirobod,3,72,1,2,40000,41.2758912,69.2937133
"город Ташкент, Olmzor район, Дадаба",Olmzor,3,71,2,9,41000,41.355277,69.254078
"город Ташкент, Yakkasaroy район, Шота Руставели",Yakkasaroy,2,51,4,4,33500,41.2911414,69.2601933
"город Ташкент, Mirobod район, Ул Кунаева",Mirobod,4,90,4,4,90000,41.2968147,69.268476
"город Ташкент, Shayhontohur район, жилой комплекс Гарденс Международный деловой центр Tashkent City",Shayhontohur,2,48,8,9,65000,41.32025,69.243334
"город Ташкент, Mirzo Ulugbek район, Катта корасув",Mirzo Ulugbek,2,63,1,4,43500,41.3380839,69.3789461
"город Ташкент, Mirzo Ulugbek район, Шахриабад",Mirzo Ulugbek,2,64,6,7,45000,41.3292204,69.3473509
"город Ташкент, Yakkasaroy район, ул. Мукимий",Yakkasaroy,3,72,3,8,94000,41.3379184,69.3898602
"город Ташкент, Yakkasaroy район, Глинка",Yakkasaroy,3,80,7,10,110000,41.2854202,69.2631768
"город Ташкент, Yashnobod район, 1-й проезд Алимкент",Yashnobod,2,52,7,9,44500,41.290228,69.3289081
"город Ташкент, Mirzo Ulugbek район, Поселок Улугбек",Mirzo Ulugbek,2,47,2,2,23000,41.4087377,69.4516388
"город Ташкент, Mirobod район, 1-й проезд Катта Миробод",Mirobod,4,121,6,10,120000,41.2907835,69.2361597
"город Ташкент, Shayhontohur район, Улица НАВОИ(набережная Анхор) под офис",Shayhontohur,3,80,1,3,105000,41.3205336,69.2677819
"город Ташкент, Mirobod район, НУКУССКАЯ (Бутик ""ГЛАМУР"")",Mirobod,4,150,3,12,140000,41.2986478,69.2884405
"город Ташкент, Uchtepa район, Чиланзар 13-й квартал махалля Кухна-Чупонота",Uchtepa,2,70,4,5,41500,41.2902787,69.1839655
"город Ташкент, Uchtepa район, Чиланзар 13-й квартал махалля Кухна-Чупонота",Uchtepa,2,70,4,5,41500,41.2902787,69.1839655
"город Ташкент, Mirobod район, Тараса Шевченко",Mirobod,3,80,7,9,60000,41.2991561,69.2785087
"город Ташкент, Chilonzor район, Чиланзар 6-й квартал",Chilonzor,2,37,1,4,41000,41.2857552,69.2117625
"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",Chilonzor,4,95,2,4,83000,41.2847707,69.2288981
"город Ташкент, Uchtepa район, Атой",Uchtepa,2,56,1,4,40500,41.2871464,69.1660888
"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,3,68,1,4,40000,41.2770171,69.1909015
"город Ташкент, Uchtepa район, 1-й Зарафшанский проезд",Uchtepa,2,45,3,4,35000,41.2978921,69.1804708
"город Ташкент, Chilonzor район, Мукими",Chilonzor,3,68,3,5,48500,41.2885649,69.2290098
"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",Uchtepa,4,80,3,4,52500,41.2770171,69.1909015
"город Ташкент, Mirobod район, Моштабиб",Mirobod,4,178,3,7,310000,41.2991133,69.2877728
"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,2,46,4,4,38000,41.322142,69.303611
"город Ташкент, Yunusobod район, проезд Олой Бозори",Yunusobod,3,148,2,8,136000,41.3188889,69.2844444
"город Ташкент, Mirobod район, Истикбол",Mirobod,3,115,4,7,157550,41.3064081,69.2844798
"город Ташкент, Olmzor район, Бируни-1",Olmzor,3,72,5,9,46000,41.3408342,69.2060118
"город Ташкент, Mirobod район, Истикбол",Mirobod,2,94,4,7,128780,41.3064081,69.2844798
"город Ташкент, Yunusobod район, Юнусабад 6-й квартал",Yunusobod,3,58,1,4,36000,41.3683947,69.2646587
"город Ташкент, Yunusobod район, Юнусабад 3-й квартал",Yunusobod,4,90,2,4,53000,41.363177,69.2944583
"город Ташкент, Yunusobod район, Киёт",Yunusobod,4,176,6,8,167200,41.3245206,69.2773236
"город Ташкент, Mirzo Ulugbek район, Мирзакалона Исмаили",Mirzo Ulugbek,2,115,4,5,93000,41.3292204,69.3473509
"город Ташкент, Yashnobod район, Авиасозлар",Yashnobod,4,92,4,4,54000,41.2896055,69.3434849
"город Ташкент, Yashnobod район, Авиасозлар",Yashnobod,2,46,1,3,29500,41.2896055,69.3434849
"город Ташкент, Yunusobod район, Буюк Турон",Yunusobod,3,131,3,8,128000,41.3131267,69.2708313
"город Ташкент, Uchtepa район, Ширин (Подмосковная) ",Uchtepa,2,53,4,5,39500,41.284586,69.169096
"город Ташкент, Yunusobod район, ц-6 Минор (Ц-6) ",Yunusobod,3,65,3,4,76000,41.3298867,69.2803036
"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 1-й квартал",Mirzo Ulugbek,1,38,4,4,21000,41.3445193,69.3447348
"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,3,79,4,5,53000,41.314662,69.293391
"город Ташкент, Mirzo Ulugbek район, Феруза-3",Mirzo Ulugbek,2,46,4,4,30500,41.3550649,69.3585936
"город Ташкент, Yashnobod район, Мавлоно Риезий",Yashnobod,5,133,4,9,79000,41.3118164,69.3250022
"город Ташкент, Sergeli район, Спутник-1",Sergeli,3,80,3,7,50000,41.2013486,69.2139976
"город Ташкент, Yashnobod район, 40 лет тузел-3 болкон 2×6",Yashnobod,2,62,8,9,29900,41.294821,69.3659745
"город Ташкент, Chilonzor район, Чилонзор 1 квартал",Chilonzor,1,32,4,4,27500,41.2847707,69.2288981
"город Ташкент, Mirzo Ulugbek район, Буз-2 (Буз) ",Mirzo Ulugbek,2,42,3,4,32000,41.319567,69.3246635
"город Ташкент, Yashnobod район, Городок Авиастроителей 3-й квартал",Yashnobod,1,30,3,5,21000,41.2922516,69.3419071
"город Ташкент, Sergeli район, Сергели 9",Sergeli,2,52,1,7,35000,41.210633,69.2281531
"город Ташкент, Mirzo Ulugbek район, Буз-1 (Буз базар) ",Mirzo Ulugbek,3,62,5,5,35000,41.3215876,69.3230626
"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 1-й квартал",Mirzo Ulugbek,2,51,4,4,30000,41.3445193,69.3447348
"город Ташкент, Yunusobod район, 1-й проезд Амира Темура",Yunusobod,2,72,9,9,42108,41.3168156,69.2832772
"город Ташкент, Mirzo Ulugbek район, Ялангач",Mirzo Ulugbek,2,50,1,5,31000,41.3606566,69.3548004
"город Ташкент, Mirzo Ulugbek район, Хумаюн",Mirzo Ulugbek,2,60,3,5,30500,41.3427418,69.3875774
"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 1-й квартал",Mirzo Ulugbek,2,48,4,4,28000,41.3445193,69.3447348
"город Ташкент, Mirzo Ulugbek район, Буз-1 (Буз базар) ",Mirzo Ulugbek,2,42,2,5,33500,41.3215876,69.3230626
"город Ташкент, Yakkasaroy район, Башлык",Yakkasaroy,4,100,1,9,90000,41.2697288,69.2512486
"город Ташкент, Yashnobod район, Авиасозлар 2",Yashnobod,2,48,3,5,34000,41.2832159,69.3496224
"город Ташкент, Mirobod район, Госпитальный",Mirobod,3,88,5,5,49000,41.295316,69.275364
"город Ташкент, Mirobod район, Нукус",Mirobod,4,120,1,4,135000,41.2910722,69.2769129
"город Ташкент, Chilonzor район, Чиланзар 17-й квартал",Chilonzor,2,50,1,4,35500,41.271386,69.1961168
"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,2,55,2,4,35000,41.3550649,69.3585936
"город Ташкент, Mirzo Ulugbek район, Феруза-1",Mirzo Ulugbek,5,100,4,4,48000,41.3550649,69.3585936
"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",Chilonzor,1,33,4,4,25000,41.2710841,69.1849411
"город Ташкент, Yakkasaroy район, Конституция",Yakkasaroy,2,78,1,4,85000,41.2638329,69.2254764
"город Ташкент, Yunusobod район, Юнусабад 10-й квартал",Yunusobod,1,42,1,5,28500,41.3804352,69.2840285
"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 2-й квартал",Mirzo Ulugbek,2,50,4,4,26500,41.3292204,69.3473509
"город Ташкент, Shayhontohur район, Джангох",Shayhontohur,3,68.37,2,9,56000,41.3289182,69.2527386
"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,4,92,3,5,61000,41.3292204,69.3473509
"город Ташкент, Chilonzor район, 1-й проезд Катартал",Chilonzor,2,63,1,5,45000,41.2950648,69.2074731
"город Ташкент, Chilonzor район, Чиланзар квартал 20А",Chilonzor,2,58,1,9,35000,41.259418,69.1804708
"город Ташкент, Shayhontohur район, Урда",Shayhontohur,1,70,6,7,60000,41.3221852,69.2616787
"город Ташкент, Uchtepa район, Фозилтепа",Uchtepa,2,56,6,9,34500,41.2937955,69.1730881
"город Ташкент, Yunusobod район, Юнусабад 11-й квартал",Yunusobod,1,50,7,9,37500,41.3700057,69.2892434
"город Ташкент, Mirobod район, Фидокор (Чехова) ",Mirobod,1,43,4,8,52000,41.296644,69.275878
"город Ташкент, Mirobod район, Госпитальный",Mirobod,2,53,9,10,48000,41.295316,69.275364
"город Ташкент, Yunusobod район, Ц6 м.Минор",Yunusobod,3,72,4,9,78000,41.3298867,69.2803036
"город Ташкент, Yakkasaroy район, 7-й проезд Абдуллы Каххара",Yakkasaroy,3,105,5,9,135000,41.2843902,69.2585422
"город Ташкент, Sergeli район, Sergeli 5a 2 qurilish",Sergeli,2,42,5,7,35000,41.220067,69.2207029
"город Ташкент, Yakkasaroy район, Богибустон",Yakkasaroy,2,49,4,5,36000,41.270004,69.228478
"город Ташкент, Shayhontohur район, Хувайдо",Shayhontohur,7,320,7,7,130000,41.340191,69.199176
"город Ташкент, Yashnobod район, Паркент",Yashnobod,3,61.91,8,9,50027,41.3146381,69.3228615
"город Ташкент, Yashnobod район, Городок Авиастроителей 4-й квартал",Yashnobod,2,53.1,3,6,34326,41.2922516,69.3419071
"город Ташкент, Mirzo Ulugbek район, Ахмад Югнакий",Mirzo Ulugbek,2,39.9,4,9,21823,41.34932,69.3860684
"город Ташкент, Mirzo Ulugbek район, Ахмад Югнакий",Mirzo Ulugbek,2,50.3,5,9,27511,41.34932,69.3860684
"город Ташкент, Mirzo Ulugbek район, Ахмад Югнакий",Mirzo Ulugbek,2,41.4,5,9,22379,41.34932,69.3860684
"город Ташкент, Yashnobod район, Паркент",Yashnobod,2,52.5,3,9,42423,41.3146381,69.3228615
"город Ташкент, Yashnobod район, Паркент",Yashnobod,4,104.1,5,9,84119,41.3146381,69.3228615
"город Ташкент, Yashnobod район, 6-й проезд Паркент",Yashnobod,2,76,2,9,61413,41.3076457,69.3354166
"город Ташкент, Mirzo Ulugbek район, Ахмад Югнакий",Mirzo Ulugbek,1,26.4,5,9,14439,41.34932,69.3860684
"город Ташкент, Shayhontohur район, Караташ",Shayhontohur,2,50,8,12,31000,41.3141622,69.2368973
"город Ташкент, Sergeli район, Янги Чоштепа Yangihayot район",Sergeli,2,54,6,7,34075,41.210633,69.2281531
"город Ташкент, Yunusobod район, Юнусабад 9-й квартал",Yunusobod,3,78,4,5,43000,41.374408,69.2771853
"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",Chilonzor,2,46,3,4,40000,41.2948119,69.2087824
"город Ташкент, Chilonzor район, Чиланзар 10-й квартал",Chilonzor,2,54,2,4,39500,41.2829494,69.1968618
"город Ташкент, Chilonzor район, Мукими",Chilonzor,1,33,2,4,34000,41.2885649,69.2290098
"город Ташкент, Chilonzor район, Чиланзар 2-й квартал",Chilonzor,3,62,2,4,52500,41.2807837,69.223683
"город Ташкент, Chilonzor район, Чиланзар квартал Е",Chilonzor,3,78,9,9,53500,41.259418,69.1804708
"город Ташкент, Chilonzor район, Шарк",Chilonzor,2,55,4,4,36500,41.3112269,69.2701272
"город Ташкент, Uchtepa район, Кухна-Чупонота массив Чиланзар 13-й квартал",Uchtepa,3,72,5,5,42400,41.2902787,69.1839655
"город Ташкент, Uchtepa район, Кухна-Чупонота массив Чиланзар 13-й квартал",Uchtepa,4,80,1,4,55000,41.2902787,69.1839655
"город Ташкент, Uchtepa район, Кухна-Чупонота массив Чиланзар 13-й квартал",Uchtepa,4,100,1,4,87000,41.2902787,69.1839655
"город Ташкент, Chilonzor район, площадь Дружбы Народов",Chilonzor,3,110,2,4,115000,41.3102239,69.2411909
"город Ташкент, Yakkasaroy район, Улица Нукус",Yakkasaroy,1,43,5,16,36000,41.2845992,69.266246
"город Ташкент, Chilonzor район, Чиланзар 17-й квартал",Chilonzor,2,50,4,4,32000,41.271386,69.1961168
"город Ташкент, Chilonzor район, 1-й проезд Заргарлик",Chilonzor,4,94,9,9,60132,41.2769954,69.1962495
"город Ташкент, Chilonzor район, Чиланзар 17-й квартал",Chilonzor,2,49,4,4,35000,41.271386,69.1961168
"город Ташкент, Olmzor район, hurriyat 75",Olmzor,3,91,3,3,85000,41.3645355,69.2281531
"город Ташкент, Chilonzor район, Шарк",Chilonzor,3,72,4,9,43000,41.3112269,69.2701272
"город Ташкент, Chilonzor район, Чиланзар 3-й квартал",Chilonzor,1,30,4,4,26500,41.2855934,69.223683
"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",Uchtepa,1,36,3,4,25500,41.2879715,69.1692951
"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,4,110,3,9,84000,41.2798237,69.2058023
"город Ташкент, Uchtepa район, Фазылтепа",Uchtepa,2,90,2,5,65000,41.2937955,69.1730881
"город Ташкент, Shayhontohur район, Ибн Сина-1",Shayhontohur,3,72,2,5,40000,41.3345513,69.167805
"город Ташкент, Yashnobod район, Паркент",Yashnobod,2,70,5,9,50000,41.3146381,69.3228615
"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,2,48,5,5,31000,41.2814223,69.1760005
"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,4,86,2,5,66000,41.2867929,69.1789807
"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,3,72,1,9,48000,41.2867929,69.1789807
"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,4,90,3,5,48000,41.2867929,69.1789807
"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,3,84,6,9,53500,41.2867929,69.1789807
"город Ташкент, Chilonzor район, Чиланзар квартал 20А",Chilonzor,2,58,8,9,33500,41.259418,69.1804708
"город Ташкент, Chilonzor район, Чапаната",Chilonzor,2,54,2,5,43000,41.2788539,69.2177163
"город Ташкент, Chilonzor район, Мукими",Chilonzor,2,65,5,12,42500,41.2885649,69.2290098
"город Ташкент, Chilonzor район, площадь Дружбы Народов",Chilonzor,2,63,5,9,66000,41.3102239,69.2411909
"город Ташкент, Uchtepa район, Чиланзар 21-й квартал",Uchtepa,1,32,4,4,23000,41.2924208,69.1737654
"город Ташкент, Chilonzor район, Чиланзар 16-й квартал",Chilonzor,1,39,4,4,26000,41.274633,69.200587
"город Ташкент, Yakkasaroy район, Конституция",Yakkasaroy,2,51,1,5,60000,41.2638329,69.2254764
"город Ташкент, Yakkasaroy район, Бабура",Yakkasaroy,6,145,1,9,142000,41.2818558,69.2552666
"город Ташкент, Shayhontohur район, Караташ",Shayhontohur,3,80,6,9,48000,41.3141622,69.2368973
"город Ташкент, Shayhontohur район, Бешагач",Shayhontohur,3,95,6,9,78000,41.2834892,69.2665263
"город Ташкент, Shayhontohur район, Хадра",Shayhontohur,2,48,8,9,69000,41.3242925,69.2505036
"город Ташкент, Chilonzor район, Чиланзар квартал Е",Chilonzor,3,75,2,9,66000,41.259418,69.1804708
"город Ташкент, Uchtepa район, 5-й проезд Юсуфа Саккоки",Uchtepa,4,85,5,5,45000,41.2942023,69.1619116
"город Ташкент, Uchtepa район, Чиланзар 26-й квартал",Uchtepa,2,52,5,5,35000,41.2771751,69.1789807
"город Ташкент, Uchtepa район, Чиланзар 25-й квартал",Uchtepa,2,62,1,5,53000,41.2797359,69.1670599
"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,4,100,9,9,52000,41.2814223,69.1760005
"город Ташкент, Yashnobod район, Городок Авиастроителей 2-й квартал",Yashnobod,2,50,2,4,28500,41.2922516,69.3419071
"город Ташкент, Chilonzor район, Чиланзар квартал 20Д",Chilonzor,2,43,3,9,22000,41.2657122,69.1819609
"город Ташкент, Mirobod район, Саида Барака",Mirobod,2,70,4,9,55000,41.2981824,69.2837907
"город Ташкент, Mirobod район, Фидокор (Чехова) ",Mirobod,3,70,2,4,65000,41.296644,69.275878
"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",Chilonzor,8,240,8,9,96000,41.2710841,69.1849411
"город Ташкент, Chilonzor район, Нукус",Chilonzor,8,240,9,10,96000,41.282805,69.2629526
"город Ташкент, Mirobod район, проспект Амира Темура",Mirobod,3,110,5,9,105000,41.3028425,69.2792998
"город Ташкент, Mirobod район, Нукус",Mirobod,3,114,1,8,77995,41.2910722,69.2769129
"город Ташкент, Mirobod район, проспект Амира Темура",Mirobod,2,70,8,9,52000,41.3028425,69.2792998
"город Ташкент, Mirobod район, Инокобод",Mirobod,4,97,3,5,53972,41.2866048,69.2917471
"город Ташкент, Shayhontohur район, Беруни",Shayhontohur,4,165,4,7,140000,41.3327788,69.2183644
"город Ташкент, Yashnobod район, Садыка Азимова (Жуковского) ",Yashnobod,2,70,5,5,47000,41.3052221,69.2898134
"город Ташкент, Yashnobod район, Ташсельмаш",Yashnobod,2,50,4,4,42000,41.3080076,69.3078679
"город Ташкент, Mirzo Ulugbek район, Ялангач",Mirzo Ulugbek,2,46,4,4,30500,41.3606566,69.3548004
"город Ташкент, Sergeli район, 1-й проезд Нилуфар",Sergeli,1,24,2,2,15500,41.2110233,69.2499956
"город Ташкент, Mirzo Ulugbek район, городской посёлок Улугбек",Mirzo Ulugbek,1,33,2,4,24000,41.3292204,69.3473509
"город Ташкент, Mirzo Ulugbek район, Элобод",Mirzo Ulugbek,2,58,4,5,31500,41.3239567,69.2232092
"город Ташкент, Yunusobod район, Минор",Yunusobod,5,135,1,9,85000,41.3298867,69.2803036
"город Ташкент, Olmzor район, Massiv Olimpiya 3-72",Olmzor,1,40.52,4,4,23000,41.3621443,69.1931366
"город Ташкент, Shayhontohur район, Бешагач",Shayhontohur,5,185,2,5,135000,41.2834892,69.2665263
"город Ташкент, Mirobod район, Куйлюк 3-й квартал",Mirobod,2,48,1,4,32000,41.2508242,69.3108478
"город Ташкент, Mirzo Ulugbek район, Массив КараСу 1",Mirzo Ulugbek,2,65,1,9,38000,41.3375577,69.3726789
"город Ташкент, Shayhontohur район, Бешагач",Shayhontohur,3,102,2,7,75000,41.2834892,69.2665263
"город Ташкент, Shayhontohur район, Бельтепа",Shayhontohur,4,123,5,7,89000,41.3451812,69.1700401
"город Ташкент, Yashnobod район, Паркент",Yashnobod,5,140,3,8,98000,41.3146381,69.3228615
"город Ташкент, Shayhontohur район, Чорсу",Shayhontohur,3,96,7,7,68000,41.3187089,69.2303882
"город Ташкент, Yashnobod район, Городок Авиастроителей 3-й квартал",Yashnobod,2,60,2,6,27000,41.2922516,69.3419071
"город Ташкент, Shayhontohur район, Чорсу",Shayhontohur,4,140,4,7,120000,41.3187089,69.2303882
"город Ташкент, Mirobod район, Садыка Азимова (Жуковского) ",Mirobod,3,120,5,10,175000,41.3019672,69.283656
"город Ташкент, Chilonzor район, Аль-Хорезми-2",Chilonzor,4,100,1,12,45000,41.260048,69.162198
"город Ташкент, Yunusobod район, Киёт",Yunusobod,3,70,2,4,70000,41.3245206,69.2773236
"город Ташкент, Mirobod район, Фидокор (Чехова) ",Mirobod,3,75,4,4,70000,41.296644,69.275878
"город Ташкент, Mirobod район, Афросиаб (пр-т Косманавтов) ",Mirobod,1,55,2,9,62000,41.3051824,69.2638823
"город Ташкент, Yashnobod район, Мавлоно Риёзи",Yashnobod,5,135,3,9,88000,41.3123276,69.3159192
"город Ташкент, Mirobod район, ОЙБЕК",Mirobod,3,73,2,9,79000,41.2983828,69.2730715
"город Ташкент, Yunusobod район, Шарафа Рашидова",Yunusobod,4,175,9,11,280000,41.3270969,69.2739904
"город Ташкент, Yunusobod район, Буюк Турон",Yunusobod,4,172,7,8,150000,41.3131267,69.2708313
"город Ташкент, Mirzo Ulugbek район, 1-й Паркентский проезд",Mirzo Ulugbek,7,192,8,9,155000,41.2984421,69.3456065
"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,2,58,4,4,52000,41.322142,69.303611
"город Ташкент, Shayhontohur район, Улица НАВОИ(набережная, Анхор)",Shayhontohur,2,75,2,3,87000,41.2701928,69.2052901
"город Ташкент, Mirzo Ulugbek район, ДАРХАН",Mirzo Ulugbek,5,160,3,5,175000,41.3200874,69.3013967
"город Ташкент, Mirzo Ulugbek район, ДАРХАН",Mirzo Ulugbek,4,115,5,5,93000,41.3200874,69.3013967
"город Ташкент, Yunusobod район, Ц-4(Алайский)",Yunusobod,5,130,8,9,120000,41.3197131,69.2773236
